-0.033389 -0.020867 -0.000220 0.000872 0.000519 0.000450 -0.058732 -0.106247
-0.066795 -0.206069 0.000634 0.000402 -0.000534 0.000474 -0.085277 -0.284854
-0.073541 -0.376143 0.001600 0.000013 -0.001612 0.000410 -0.083659 -0.432970
-0.054455 -0.493425 0.002507 -0.000194 -0.002536 0.000285 -0.057628 -0.514875
-0.019363 -0.527263 0.003170 -0.000187 -0.003153 0.000136 -0.019530 -0.504613
0.015449 -0.460496 0.003447 -0.000009 -0.003366 -0.000005 0.012942 -0.391551
0.031481 -0.292767 0.003272 0.000232 -0.003148 -0.000122 0.021390 -0.182338
0.012695 -0.040029 0.002686 0.000400 -0.002549 -0.000218 -0.008656 0.101040
-0.050662 0.269337 0.001821 0.000379 -0.001680 -0.000317 -0.084382 0.426337
-0.160042 0.600546 0.000880 0.000107 -0.000695 -0.000452 -0.204389 0.757725
-0.308654 0.918878 0.000078 -0.000395 0.000246 -0.000656 -0.359534 1.062254
-0.483273 1.195016 -0.000409 -0.001028 0.001000 -0.000946 -0.535323 1.314561
-0.666981 1.408206 -0.000494 -0.001644 0.001472 -0.001314 -0.714910 1.498970
-0.841929 1.546990 -0.000198 -0.002088 0.001625 -0.001724 -0.881729 1.609053
-0.991413 1.608010 0.000359 -0.002250 0.001489 -0.002110 -1.021112 1.645419
-1.101009 1.593857 0.000990 -0.002101 0.001145 -0.002394 -1.120805 1.612953
-1.158975 1.510999 0.001497 -0.001702 0.000706 -0.002495 -1.170796 1.518627
-1.156465 1.368525 0.001726 -0.001192 0.000295 -0.002349 -1.163136 1.370562
-1.088094 1.177891 0.001603 -0.000746 0.000015 -0.001927 -1.092422 1.178386
-0.953135 0.953263 0.001156 -0.000525 -0.000073 -0.001242 -0.957186 0.954259
-0.757163 0.711774 0.000494 -0.000624 0.000044 -0.000354 -0.761915 0.713683
-0.513517 0.472935 -0.000223 -0.001045 0.000324 0.000635 -0.518934 0.475218
-0.243700 0.256831 -0.000838 -0.001689 0.000688 0.001600 -0.249112 0.258691
0.024029 0.081240 -0.001237 -0.002386 0.001033 0.002406 0.019427 0.082126
0.258190 -0.041621 -0.001381 -0.002939 0.001264 0.002938 0.254932 -0.041817
0.429332 -0.107727 -0.001304 -0.003178 0.001311 0.003114 0.427515 -0.108736
0.515957 -0.122275 -0.001100 -0.003007 0.001148 0.002907 0.515336 -0.123666
0.509579 -0.098563 -0.000880 -0.002429 0.000798 0.002348 0.509858 -0.099958
0.417434 -0.054798 -0.000736 -0.001542 0.000328 0.001525 0.418578 -0.055979
0.261812 -0.009623 -0.000710 -0.000513 -0.000169 0.000566 0.264229 -0.010487
0.075842 0.022420 -0.000786 0.000467 -0.000593 -0.000378 0.080328 0.021999
-0.103425 0.034159 -0.000897 0.001230 -0.000865 -0.001160 -0.095976 0.034472
-0.242998 0.026832 -0.000954 0.001670 -0.000944 -0.001665 -0.232016 0.028381
-0.106199 -0.205047 0.000446 0.000601 -0.000080 0.000560 -0.131253 -0.276115
-0.134344 -0.369036 0.001323 0.000034 -0.001214 0.000555 -0.149604 -0.422124
-0.130080 -0.486901 0.002234 -0.000386 -0.002251 0.000476 -0.134702 -0.507636
-0.098126 -0.524609 0.002983 -0.000564 -0.002998 0.000354 -0.094506 -0.502679
-0.052352 -0.460751 0.003382 -0.000494 -0.003311 0.000222 -0.045365 -0.392459
-0.011928 -0.291686 0.003300 -0.000262 -0.003118 0.000100 -0.007442 -0.181181
0.003940 -0.032422 0.002708 -0.000020 -0.002437 -0.000015 0.000844 0.108740
-0.018955 0.286945 0.001700 0.000059 -0.001366 -0.000149 -0.032379 0.441854
-0.086471 0.628139 0.000480 -0.000165 -0.000072 -0.000345 -0.109773 0.777730
-0.195324 0.952973 -0.000681 -0.000745 0.001246 -0.000649 -0.224935 1.079634
-0.334828 1.230710 -0.001513 -0.001624 0.002391 -0.001093 -0.365022 1.321454
-0.490324 1.442639 -0.001807 -0.002642 0.003198 -0.001685 -0.514789 1.491167
-0.646982 1.582963 -0.001483 -0.003577 0.003566 -0.002391 -0.660515 1.590182
-0.792645 1.656219 -0.000601 -0.004202 0.003470 -0.003145 -0.792495 1.629248
-0.918875 1.672522 0.000643 -0.004355 0.002965 -0.003850 -0.905362 1.622524
-1.020113 1.642452 0.001968 -0.003982 0.002171 -0.004396 -0.996385 1.581918
-1.091641 1.573345 0.003078 -0.003166 0.001250 -0.004679 -1.062693 1.513519
-1.127534 1.468105 0.003738 -0.002100 0.000376 -0.004622 -1.098816 1.417114
-1.119799 1.326675 0.003823 -0.001043 -0.000300 -0.004190 -1.095841 1.288694
-1.059444 1.149332 0.003348 -0.000251 -0.000673 -0.003399 -1.042884 1.124800
-0.939442 0.940333 0.002451 0.000094 -0.000707 -0.002318 -0.930700 0.926955
